2020-04-26,1753.0906215023695,4481.458892822266,81.03563084112149,111.0,54.0,0.45509935805212903,1.4782415628433228,0.25958937406539917,9766,,,,100,2168146,26680000
2020-04-27,1815.247411006367,4491.3178358078,78.29624478442281,129.0,52.0,0.5266137570142746,1.181572675704956,0.27295878529548645,11323,,,,100,3216162,16433000
2020-04-28,2538.504945834407,16604.167053222656,87.0233286908078,127.0,47.0,0.6510204764332359,1.320143699645996,0.31975170969963074,27948,,,,329,15410891,21110000
2020-04-29,2321.26488182877,14566.807357788086,71.99270326615705,128.0,46.0,0.6643175216945443,1.5068373680114746,0.28855642676353455,23220,,,,310,11748043,31009000
2020-04-01,1692.5980044976109,1467.8852291107178,70.8273106323836,118.0,45.0,0.5527897752378992,0.8875589966773987,0.4590164124965668,4314,,,,40,1148192,27951000
2020-04-02,1938.7710158957993,5921.6089696884155,68.26756287944492,114.0,40.0,0.4646337486131248,1.085655927658081,0.25958937406539917,11087,,,,129,5298877,24646000

